user_id,product_id,event_type,event_time
2108.0,16144.0,wishlist,2026-03-24T15:34:16.207081
1333.0,27414.0,view,2026-03-24T15:34:16.207085
9721.0,21415.0,wishlist,2026-03-24T15:34:16.207091
8838.0,22890.0,cart,2026-03-24T15:34:16.207096
6238.0,87119.0,view,2026-03-24T15:34:16.207101
7744.0,10690.0,cart,2026-03-24T15:34:16.207105
9301.0,84508.0,wishlist,2026-03-24T15:34:16.207110
3813.0,52415.0,wishlist,2026-03-24T15:34:16.207115
1352.0,30361.0,purchase,2026-03-24T15:34:16.207120
,31424.0,,2026-03-24T15:34:16.207129
7784.0,60746.0,view,2026-03-24T15:34:16.207157
9191.0,21730.0,view,2026-03-24T15:34:16.207163
4800.0,29852.0,purchase,2026-03-24T15:34:16.207168
4212.0,69040.0,purchase,2026-03-24T15:34:16.207174
1085.0,51368.0,wishlist,2026-03-24T15:34:16.207246
7865.0,94458.0,cart,2026-03-24T15:34:16.207256
1980.0,85715.0,purchase,2026-03-24T15:34:16.207261
7880.0,27770.0,wishlist,2026-03-24T15:34:16.207266
7774.0,98304.0,wishlist,2026-03-24T15:34:16.207271
2764.0,74086.0,wishlist,2026-03-24T15:34:16.207276
8955.0,98140.0,wishlist,2026-03-24T15:34:16.207282
,,,2026-03-24T15:34:16.207293
5860.0,53708.0,view,2026-03-24T15:34:16.207298
2040.0,,wishlist,2026-03-24T15:34:16.207305
9398.0,97253.0,cart,2026-03-24T15:34:16.207310
7048.0,,,2026-03-24T15:34:16.207462
6168.0,39621.0,view,2026-03-24T15:34:16.207469
2897.0,77435.0,wishlist,2026-03-24T15:34:16.207474
,,,2026-03-24T15:34:16.207481
8600.0,79688.0,cart,2026-03-24T15:34:16.207486
8055.0,36645.0,purchase,2026-03-24T15:34:16.207490
7989.0,61775.0,purchase,2026-03-24T15:34:16.207495
5585.0,34442.0,view,2026-03-24T15:34:16.207525
,,wishlist,2026-03-24T15:34:16.207543
6549.0,26793.0,view,2026-03-24T15:34:16.207552
7535.0,38453.0,wishlist,2026-03-24T15:34:16.207558
9194.0,72599.0,view,2026-03-24T15:34:16.207566
4397.0,55234.0,view,2026-03-24T15:34:16.207572
2186.0,62462.0,purchase,2026-03-24T15:34:16.207578
5176.0,39680.0,cart,2026-03-24T15:34:16.207584
9254.0,12256.0,cart,2026-03-24T15:34:16.207590
1817.0,72743.0,purchase,2026-03-24T15:34:16.207596
6014.0,13727.0,cart,2026-03-24T15:34:16.207600
7319.0,26848.0,purchase,2026-03-24T15:34:16.207605
,53017.0,,2026-03-24T15:34:16.207613
2301.0,94504.0,cart,2026-03-24T15:34:16.207618
1935.0,14067.0,view,2026-03-24T15:34:16.207622
6876.0,84378.0,view,2026-03-24T15:34:16.207627
2487.0,71542.0,wishlist,2026-03-24T15:34:16.207633
7981.0,17343.0,purchase,2026-03-24T15:34:16.207639
7740.0,38605.0,view,2026-03-24T15:34:16.207644
2619.0,64706.0,wishlist,2026-03-24T15:34:16.207650
7879.0,48656.0,wishlist,2026-03-24T15:34:16.207656
2528.0,95875.0,wishlist,2026-03-24T15:34:16.207662
4911.0,81244.0,cart,2026-03-24T15:34:16.207667
8003.0,55156.0,purchase,2026-03-24T15:34:16.207672
4168.0,15571.0,wishlist,2026-03-24T15:34:16.207678
5892.0,,,2026-03-24T15:34:16.207686
9414.0,98658.0,cart,2026-03-24T15:34:16.207692
8613.0,40251.0,cart,2026-03-24T15:34:16.207698
,,,2026-03-24T15:34:16.207706
9527.0,78162.0,wishlist,2026-03-24T15:34:16.207711
5149.0,64397.0,view,2026-03-24T15:34:16.207717
3060.0,51592.0,wishlist,2026-03-24T15:34:16.207723
9776.0,79343.0,view,2026-03-24T15:34:16.207729
9620.0,90782.0,purchase,2026-03-24T15:34:16.207735
1878.0,70723.0,view,2026-03-24T15:34:16.207740
5201.0,29541.0,purchase,2026-03-24T15:34:16.207746
6178.0,88249.0,purchase,2026-03-24T15:34:16.207752
8377.0,14056.0,purchase,2026-03-24T15:34:16.207758
2711.0,60470.0,cart,2026-03-24T15:34:16.207764
2987.0,37204.0,cart,2026-03-24T15:34:16.207769
8875.0,77835.0,wishlist,2026-03-24T15:34:16.207774
2282.0,66223.0,purchase,2026-03-24T15:34:16.207780
9918.0,30921.0,wishlist,2026-03-24T15:34:16.207787
7360.0,90140.0,,2026-03-24T15:34:16.207796
6665.0,21086.0,purchase,2026-03-24T15:34:16.207802
8522.0,86744.0,wishlist,2026-03-24T15:34:16.207808
1852.0,26458.0,view,2026-03-24T15:34:16.207813
4027.0,29826.0,view,2026-03-24T15:34:16.207818
,,,2026-03-24T15:34:16.207827
4183.0,29241.0,cart,2026-03-24T15:34:16.207832
8552.0,16606.0,cart,2026-03-24T15:34:16.207837
2095.0,19080.0,view,2026-03-24T15:34:16.207843
,,wishlist,2026-03-24T15:34:16.207851
1821.0,34965.0,cart,2026-03-24T15:34:16.207858
4913.0,18136.0,cart,2026-03-24T15:34:16.207863
,,,2026-03-24T15:34:16.207872
8121.0,46027.0,view,2026-03-24T15:34:16.207878
5047.0,89746.0,view,2026-03-24T15:34:16.207884
7411.0,32388.0,wishlist,2026-03-24T15:34:16.207890
,,,2026-03-24T15:34:16.207899
2981.0,57297.0,purchase,2026-03-24T15:34:16.207904
5663.0,40361.0,cart,2026-03-24T15:34:16.207909
9300.0,20627.0,cart,2026-03-24T15:34:16.207914
9028.0,49835.0,cart,2026-03-24T15:34:16.207919
8648.0,46145.0,cart,2026-03-24T15:34:16.207924
1427.0,21886.0,view,2026-03-24T15:34:16.207928
6102.0,92205.0,view,2026-03-24T15:34:16.207934
6740.0,96191.0,view,2026-03-24T15:34:16.207940
,,,2026-03-24T15:34:16.207949
4213.0,13220.0,wishlist,2026-03-24T15:34:16.207954
3266.0,,,2026-03-24T15:34:16.207963
8656.0,40815.0,cart,2026-03-24T15:34:16.207969
4202.0,98310.0,cart,2026-03-24T15:34:16.207975
1116.0,73605.0,wishlist,2026-03-24T15:34:16.207981
6918.0,79601.0,cart,2026-03-24T15:34:16.207987
2435.0,69440.0,cart,2026-03-24T15:34:16.207993
,78856.0,,2026-03-24T15:34:16.208002
2584.0,64462.0,wishlist,2026-03-24T15:34:16.208009
2653.0,,,2026-03-24T15:34:16.208018
,,,2026-03-24T15:34:16.208027
4413.0,54141.0,purchase,2026-03-24T15:34:16.208033
6271.0,28877.0,wishlist,2026-03-24T15:34:16.208039
4478.0,86169.0,wishlist,2026-03-24T15:34:16.208045
4288.0,84005.0,purchase,2026-03-24T15:34:16.208051
9820.0,36672.0,wishlist,2026-03-24T15:34:16.208057
2765.0,98713.0,purchase,2026-03-24T15:34:16.208062
4826.0,77931.0,view,2026-03-24T15:34:16.208067
1579.0,35407.0,cart,2026-03-24T15:34:16.208073
7154.0,49119.0,cart,2026-03-24T15:34:16.208080
5378.0,44661.0,purchase,2026-03-24T15:34:16.208085
2607.0,12848.0,purchase,2026-03-24T15:34:16.208090
9317.0,62501.0,purchase,2026-03-24T15:34:16.208094
2336.0,92748.0,purchase,2026-03-24T15:34:16.208100
5264.0,89205.0,view,2026-03-24T15:34:16.208104
8208.0,52011.0,view,2026-03-24T15:34:16.208109
2469.0,,purchase,2026-03-24T15:34:16.208119
8275.0,38501.0,purchase,2026-03-24T15:34:16.208123
3447.0,87826.0,cart,2026-03-24T15:34:16.208128
3982.0,19012.0,wishlist,2026-03-24T15:34:16.208132
8263.0,66577.0,cart,2026-03-24T15:34:16.208136
4240.0,36870.0,purchase,2026-03-24T15:34:16.208141
,63613.0,cart,2026-03-24T15:34:16.208148
9733.0,85977.0,wishlist,2026-03-24T15:34:16.208154
9387.0,53825.0,view,2026-03-24T15:34:16.208160
2233.0,64982.0,cart,2026-03-24T15:34:16.208165
4313.0,41765.0,cart,2026-03-24T15:34:16.208169
4348.0,14090.0,purchase,2026-03-24T15:34:16.208174
5116.0,81019.0,wishlist,2026-03-24T15:34:16.208197
6176.0,29106.0,purchase,2026-03-24T15:34:16.208203
1635.0,54061.0,purchase,2026-03-24T15:34:16.208208
9324.0,67984.0,view,2026-03-24T15:34:16.208213
6027.0,79538.0,purchase,2026-03-24T15:34:16.208218
6807.0,57179.0,purchase,2026-03-24T15:34:16.208225
2300.0,54461.0,purchase,2026-03-24T15:34:16.208229
1527.0,90255.0,view,2026-03-24T15:34:16.208234
1717.0,55387.0,wishlist,2026-03-24T15:34:16.208240
3980.0,47191.0,wishlist,2026-03-24T15:34:16.208245
1369.0,27275.0,wishlist,2026-03-24T15:34:16.208249
2629.0,,purchase,2026-03-24T15:34:16.208259
9549.0,70724.0,view,2026-03-24T15:34:16.208265
9078.0,54375.0,purchase,2026-03-24T15:34:16.208270
2033.0,92660.0,wishlist,2026-03-24T15:34:16.208274
8216.0,17014.0,wishlist,2026-03-24T15:34:16.208279
5776.0,99507.0,purchase,2026-03-24T15:34:16.208285
6046.0,74680.0,purchase,2026-03-24T15:34:16.208290
2271.0,63181.0,wishlist,2026-03-24T15:34:16.208295
6527.0,30062.0,view,2026-03-24T15:34:16.208300
8871.0,53449.0,cart,2026-03-24T15:34:16.208326
5874.0,27467.0,cart,2026-03-24T15:34:16.208336
6108.0,54176.0,purchase,2026-03-24T15:34:16.208366
1660.0,70889.0,wishlist,2026-03-24T15:34:16.208378
1711.0,89197.0,view,2026-03-24T15:34:16.208384
2096.0,,view,2026-03-24T15:34:16.208395
2102.0,84232.0,purchase,2026-03-24T15:34:16.208401
5509.0,94166.0,wishlist,2026-03-24T15:34:16.208433
2167.0,87459.0,wishlist,2026-03-24T15:34:16.208441
,,cart,2026-03-24T15:34:16.208699
5737.0,72293.0,cart,2026-03-24T15:34:16.208849
8788.0,36695.0,wishlist,2026-03-24T15:34:16.208859
2505.0,65248.0,view,2026-03-24T15:34:16.208864
4574.0,53283.0,view,2026-03-24T15:34:16.208955
9466.0,13875.0,wishlist,2026-03-24T15:34:16.208964
5083.0,26262.0,view,2026-03-24T15:34:16.209074
9956.0,73211.0,cart,2026-03-24T15:34:16.209082
3339.0,72886.0,wishlist,2026-03-24T15:34:16.209087
5026.0,22743.0,purchase,2026-03-24T15:34:16.209094
5192.0,,,2026-03-24T15:34:16.209107
5450.0,90935.0,purchase,2026-03-24T15:34:16.209113
9621.0,83167.0,cart,2026-03-24T15:34:16.209119
4467.0,56190.0,purchase,2026-03-24T15:34:16.209124
9907.0,25743.0,wishlist,2026-03-24T15:34:16.209129
9803.0,30713.0,wishlist,2026-03-24T15:34:16.209137
2640.0,40440.0,cart,2026-03-24T15:34:16.209143
3376.0,16297.0,wishlist,2026-03-24T15:34:16.209147
1135.0,27640.0,purchase,2026-03-24T15:34:16.209152
7663.0,25911.0,cart,2026-03-24T15:34:16.209157
,,purchase,2026-03-24T15:34:16.209165
9620.0,56339.0,purchase,2026-03-24T15:34:16.209170
1709.0,31501.0,view,2026-03-24T15:34:16.209175
4514.0,34815.0,cart,2026-03-24T15:34:16.209181
,70092.0,,2026-03-24T15:34:16.209188
2666.0,52612.0,wishlist,2026-03-24T15:34:16.209193
7148.0,79689.0,cart,2026-03-24T15:34:16.209227
5944.0,59611.0,purchase,2026-03-24T15:34:16.209232
9924.0,41830.0,purchase,2026-03-24T15:34:16.209237
2780.0,57177.0,view,2026-03-24T15:34:16.209242
5928.0,32801.0,wishlist,2026-03-24T15:34:16.209248
2224.0,37209.0,purchase,2026-03-24T15:34:16.209253
1500.0,15430.0,cart,2026-03-24T15:34:16.209257
6659.0,64315.0,purchase,2026-03-24T15:34:16.209262
1583.0,11436.0,cart,2026-03-24T15:34:16.209266
9701.0,93540.0,wishlist,2026-03-24T15:34:16.209272
5146.0,26185.0,purchase,2026-03-24T15:34:16.209277
9762.0,,,2026-03-24T15:34:16.209286
3332.0,16765.0,cart,2026-03-24T15:34:16.209290
9055.0,64456.0,view,2026-03-24T15:34:16.209295
3532.0,67838.0,purchase,2026-03-24T15:34:16.209300
3927.0,71141.0,wishlist,2026-03-24T15:34:16.209305
7049.0,83632.0,wishlist,2026-03-24T15:34:16.209311
6185.0,30654.0,cart,2026-03-24T15:34:16.209316
9644.0,75437.0,purchase,2026-03-24T15:34:16.209321
3188.0,86231.0,wishlist,2026-03-24T15:34:16.209325
8791.0,10859.0,cart,2026-03-24T15:34:16.209331
9086.0,46150.0,purchase,2026-03-24T15:34:16.209335
2800.0,67985.0,cart,2026-03-24T15:34:16.209341
8292.0,29098.0,wishlist,2026-03-24T15:34:16.209346
4311.0,72848.0,wishlist,2026-03-24T15:34:16.209351
1220.0,77064.0,view,2026-03-24T15:34:16.209356
,,,2026-03-24T15:34:16.209365
5470.0,69964.0,purchase,2026-03-24T15:34:16.209371
8991.0,81354.0,cart,2026-03-24T15:34:16.209376
3844.0,54543.0,wishlist,2026-03-24T15:34:16.209382
1349.0,58797.0,view,2026-03-24T15:34:16.209386
9520.0,42664.0,purchase,2026-03-24T15:34:16.209391
4555.0,46650.0,wishlist,2026-03-24T15:34:16.209396
6856.0,42267.0,purchase,2026-03-24T15:34:16.209402
6177.0,24450.0,wishlist,2026-03-24T15:34:16.209407
8268.0,45866.0,view,2026-03-24T15:34:16.209412
4939.0,48780.0,view,2026-03-24T15:34:16.209418
1331.0,12047.0,view,2026-03-24T15:34:16.209424
7680.0,22557.0,cart,2026-03-24T15:34:16.209429
5048.0,19539.0,wishlist,2026-03-24T15:34:16.209435
1724.0,91879.0,view,2026-03-24T15:34:16.209441
7291.0,80446.0,view,2026-03-24T15:34:16.209448
7022.0,48590.0,wishlist,2026-03-24T15:34:16.209453
5253.0,79384.0,purchase,2026-03-24T15:34:16.209458
8398.0,76189.0,purchase,2026-03-24T15:34:16.209463
6012.0,54227.0,wishlist,2026-03-24T15:34:16.209469
8292.0,67158.0,wishlist,2026-03-24T15:34:16.209475
5780.0,36883.0,view,2026-03-24T15:34:16.209481
9482.0,75160.0,view,2026-03-24T15:34:16.209488
4990.0,76320.0,view,2026-03-24T15:34:16.209493
2982.0,61251.0,purchase,2026-03-24T15:34:16.209498
3835.0,62003.0,view,2026-03-24T15:34:16.209503
,,cart,2026-03-24T15:34:16.209512
4363.0,48236.0,wishlist,2026-03-24T15:34:16.209520
,79159.0,,2026-03-24T15:34:16.209528
4184.0,84887.0,view,2026-03-24T15:34:16.209534
4528.0,94382.0,purchase,2026-03-24T15:34:16.209539
1313.0,18194.0,wishlist,2026-03-24T15:34:16.209543
1847.0,60595.0,purchase,2026-03-24T15:34:16.209548
5382.0,74193.0,wishlist,2026-03-24T15:34:16.209554
2237.0,24185.0,cart,2026-03-24T15:34:16.209559
6911.0,11874.0,purchase,2026-03-24T15:34:16.209565
9305.0,80208.0,purchase,2026-03-24T15:34:16.209570
2697.0,92307.0,wishlist,2026-03-24T15:34:16.209575
9422.0,59171.0,view,2026-03-24T15:34:16.209580
4767.0,85006.0,cart,2026-03-24T15:34:16.209588
2824.0,92186.0,purchase,2026-03-24T15:34:16.209593
,,,2026-03-24T15:34:16.209602
3384.0,29100.0,purchase,2026-03-24T15:34:16.209608
1062.0,24113.0,view,2026-03-24T15:34:16.209616
1092.0,11938.0,view,2026-03-24T15:34:16.209621
,,view,2026-03-24T15:34:16.209631
5479.0,43964.0,purchase,2026-03-24T15:34:16.209666
5244.0,80777.0,cart,2026-03-24T15:34:16.209692
7702.0,40199.0,wishlist,2026-03-24T15:34:16.210510
8921.0,19818.0,view,2026-03-24T15:34:16.210520
5579.0,53214.0,wishlist,2026-03-24T15:34:16.210527
7767.0,75932.0,view,2026-03-24T15:34:16.210535
3662.0,92962.0,view,2026-03-24T15:34:16.210540
1358.0,86675.0,purchase,2026-03-24T15:34:16.210573
1267.0,66211.0,purchase,2026-03-24T15:34:16.210652
4883.0,42094.0,wishlist,2026-03-24T15:34:16.210659
5559.0,93279.0,view,2026-03-24T15:34:16.210664
4300.0,64179.0,purchase,2026-03-24T15:34:16.210669
4242.0,66454.0,view,2026-03-24T15:34:16.210673
2545.0,10269.0,cart,2026-03-24T15:34:16.210679
6276.0,14374.0,cart,2026-03-24T15:34:16.210683
1958.0,40068.0,cart,2026-03-24T15:34:16.210689
2235.0,18460.0,view,2026-03-24T15:34:16.210842
5991.0,26836.0,wishlist,2026-03-24T15:34:16.210860
5043.0,22630.0,cart,2026-03-24T15:34:16.210872
8872.0,16039.0,purchase,2026-03-24T15:34:16.210879
,54992.0,purchase,2026-03-24T15:34:16.210934
4499.0,39239.0,wishlist,2026-03-24T15:34:16.210945
9931.0,52426.0,wishlist,2026-03-24T15:34:16.210950
5630.0,31626.0,purchase,2026-03-24T15:34:16.210987
2414.0,70168.0,view,2026-03-24T15:34:16.210997
2505.0,54389.0,purchase,2026-03-24T15:34:16.211003
2810.0,44941.0,wishlist,2026-03-24T15:34:16.211008
7984.0,60653.0,view,2026-03-24T15:34:16.211014
8358.0,48784.0,wishlist,2026-03-24T15:34:16.211020
9507.0,53730.0,wishlist,2026-03-24T15:34:16.211026
1990.0,,wishlist,2026-03-24T15:34:16.211095
7779.0,56045.0,view,2026-03-24T15:34:16.211107
2989.0,40710.0,wishlist,2026-03-24T15:34:16.213464
8791.0,82216.0,purchase,2026-03-24T15:34:16.213494
1250.0,46223.0,purchase,2026-03-24T15:34:16.213501
3698.0,45389.0,cart,2026-03-24T15:34:16.213508
5458.0,30231.0,purchase,2026-03-24T15:34:16.213514
4278.0,87315.0,view,2026-03-24T15:34:16.213524
3934.0,57410.0,purchase,2026-03-24T15:34:16.213530
5127.0,73370.0,view,2026-03-24T15:34:16.213537
9561.0,67217.0,cart,2026-03-24T15:34:16.213545
4496.0,66744.0,purchase,2026-03-24T15:34:16.213552
3759.0,84375.0,purchase,2026-03-24T15:34:16.213559
2749.0,32069.0,cart,2026-03-24T15:34:16.213566
8516.0,47409.0,purchase,2026-03-24T15:34:16.213573
7931.0,51947.0,wishlist,2026-03-24T15:34:16.213579
7936.0,99026.0,wishlist,2026-03-24T15:34:16.213585
9872.0,81235.0,purchase,2026-03-24T15:34:16.213591
8917.0,98664.0,purchase,2026-03-24T15:34:16.213596
1523.0,23963.0,view,2026-03-24T15:34:16.213600
7799.0,39756.0,view,2026-03-24T15:34:16.213606
5661.0,76093.0,cart,2026-03-24T15:34:16.213612
7552.0,90126.0,wishlist,2026-03-24T15:34:16.213617
5233.0,30145.0,purchase,2026-03-24T15:34:16.213622
2421.0,81648.0,wishlist,2026-03-24T15:34:16.213629
1942.0,16233.0,purchase,2026-03-24T15:34:16.213634
2326.0,39894.0,wishlist,2026-03-24T15:34:16.213640
1171.0,86199.0,wishlist,2026-03-24T15:34:16.213647
4900.0,34363.0,wishlist,2026-03-24T15:34:16.213652
4902.0,75235.0,view,2026-03-24T15:34:16.213658
9916.0,83553.0,purchase,2026-03-24T15:34:16.213664
7012.0,35082.0,cart,2026-03-24T15:34:16.213669
2602.0,97032.0,wishlist,2026-03-24T15:34:16.213674
7121.0,66265.0,wishlist,2026-03-24T15:34:16.213680
8956.0,27996.0,view,2026-03-24T15:34:16.213686
,,,2026-03-24T15:34:16.213708
1443.0,86824.0,purchase,2026-03-24T15:34:16.213714
9237.0,61430.0,purchase,2026-03-24T15:34:16.213720
2099.0,36134.0,cart,2026-03-24T15:34:16.213725
9938.0,90492.0,cart,2026-03-24T15:34:16.213730
6815.0,87925.0,purchase,2026-03-24T15:34:16.213735
1150.0,54199.0,purchase,2026-03-24T15:34:16.213742
9995.0,39883.0,purchase,2026-03-24T15:34:16.213747
8736.0,60535.0,view,2026-03-24T15:34:16.213752
1455.0,46837.0,cart,2026-03-24T15:34:16.213758
5990.0,30476.0,cart,2026-03-24T15:34:16.213763
3606.0,95633.0,cart,2026-03-24T15:34:16.213768
6448.0,92508.0,purchase,2026-03-24T15:34:16.213775
5727.0,22362.0,view,2026-03-24T15:34:16.213782
7185.0,17425.0,wishlist,2026-03-24T15:34:16.213788
2269.0,36842.0,view,2026-03-24T15:34:16.213795
6841.0,93502.0,view,2026-03-24T15:34:16.213801
6014.0,69921.0,purchase,2026-03-24T15:34:16.213807
9105.0,81302.0,view,2026-03-24T15:34:16.213814
9187.0,70489.0,view,2026-03-24T15:34:16.213820
9897.0,42583.0,purchase,2026-03-24T15:34:16.213828
3849.0,86919.0,view,2026-03-24T15:34:16.213834
4064.0,35021.0,wishlist,2026-03-24T15:34:16.213840
3426.0,94531.0,view,2026-03-24T15:34:16.213846
6222.0,71997.0,view,2026-03-24T15:34:16.213851
4814.0,,purchase,2026-03-24T15:34:16.213861
4418.0,15062.0,purchase,2026-03-24T15:34:16.213867
8865.0,73954.0,view,2026-03-24T15:34:16.213873
,,wishlist,2026-03-24T15:34:16.213882
,,,2026-03-24T15:34:16.213892
4004.0,98431.0,view,2026-03-24T15:34:16.213898
3195.0,40868.0,cart,2026-03-24T15:34:16.213904
8839.0,51284.0,cart,2026-03-24T15:34:16.213909
1586.0,40893.0,view,2026-03-24T15:34:16.213915
,,,2026-03-24T15:34:16.213924
7179.0,15716.0,cart,2026-03-24T15:34:16.213930
9383.0,69171.0,purchase,2026-03-24T15:34:16.213937
1000.0,14221.0,view,2026-03-24T15:34:16.213943
7641.0,67818.0,purchase,2026-03-24T15:34:16.213949
5522.0,75929.0,cart,2026-03-24T15:34:16.213955
4257.0,30051.0,cart,2026-03-24T15:34:16.214046
1757.0,65213.0,view,2026-03-24T15:34:16.214067
9686.0,93993.0,cart,2026-03-24T15:34:16.214075
2181.0,25276.0,wishlist,2026-03-24T15:34:16.214084
6880.0,18055.0,wishlist,2026-03-24T15:34:16.214113
8818.0,71652.0,purchase,2026-03-24T15:34:16.214454
9742.0,49785.0,purchase,2026-03-24T15:34:16.214464
6833.0,20156.0,wishlist,2026-03-24T15:34:16.214471
3909.0,36038.0,purchase,2026-03-24T15:34:16.214477
1572.0,,,2026-03-24T15:34:16.214496
,,,2026-03-24T15:34:16.214507
2123.0,,wishlist,2026-03-24T15:34:16.214516
3517.0,53466.0,,2026-03-24T15:34:16.214729
5932.0,31037.0,cart,2026-03-24T15:34:16.214743
2192.0,34594.0,view,2026-03-24T15:34:16.214749
1124.0,16984.0,view,2026-03-24T15:34:16.214754
2689.0,84026.0,purchase,2026-03-24T15:34:16.214759
,58706.0,view,2026-03-24T15:34:16.214767
6671.0,66115.0,wishlist,2026-03-24T15:34:16.214771
1263.0,33321.0,view,2026-03-24T15:34:16.214776
3820.0,63561.0,purchase,2026-03-24T15:34:16.214781
4727.0,,wishlist,2026-03-24T15:34:16.214789
4293.0,52219.0,cart,2026-03-24T15:34:16.214795
,15559.0,,2026-03-24T15:34:16.214804
2261.0,64618.0,wishlist,2026-03-24T15:34:16.214809
7950.0,15630.0,view,2026-03-24T15:34:16.214815
1602.0,39714.0,purchase,2026-03-24T15:34:16.214820
,,view,2026-03-24T15:34:16.214828
7264.0,10213.0,view,2026-03-24T15:34:16.214834
8262.0,61093.0,view,2026-03-24T15:34:16.214840
2518.0,17571.0,cart,2026-03-24T15:34:16.214845
4849.0,13940.0,purchase,2026-03-24T15:34:16.214851
2547.0,59295.0,wishlist,2026-03-24T15:34:16.214857
8880.0,21987.0,cart,2026-03-24T15:34:16.214862
5284.0,81874.0,purchase,2026-03-24T15:34:16.214868
,,,2026-03-24T15:34:16.214877
3670.0,50719.0,view,2026-03-24T15:34:16.214883
,38193.0,purchase,2026-03-24T15:34:16.214891
3139.0,65666.0,purchase,2026-03-24T15:34:16.214896
4708.0,52538.0,wishlist,2026-03-24T15:34:16.214903
4887.0,67885.0,purchase,2026-03-24T15:34:16.214908
3813.0,69865.0,view,2026-03-24T15:34:16.214914
1666.0,57602.0,wishlist,2026-03-24T15:34:16.214920
8659.0,41292.0,purchase,2026-03-24T15:34:16.214926
7789.0,19111.0,purchase,2026-03-24T15:34:16.214932
6061.0,37742.0,purchase,2026-03-24T15:34:16.214938
,43463.0,,2026-03-24T15:34:16.214946
8637.0,52954.0,view,2026-03-24T15:34:16.214953
2884.0,91704.0,view,2026-03-24T15:34:16.215021
1707.0,34021.0,cart,2026-03-24T15:34:16.215033
2681.0,94741.0,wishlist,2026-03-24T15:34:16.215039
7470.0,27223.0,view,2026-03-24T15:34:16.215044
4108.0,45421.0,purchase,2026-03-24T15:34:16.215050
2378.0,91496.0,wishlist,2026-03-24T15:34:16.215054
5656.0,87185.0,wishlist,2026-03-24T15:34:16.215059
6456.0,14409.0,purchase,2026-03-24T15:34:16.215095
4885.0,24484.0,cart,2026-03-24T15:34:16.215107
,,,2026-03-24T15:34:16.215120
4468.0,35644.0,view,2026-03-24T15:34:16.215126
2502.0,90359.0,view,2026-03-24T15:34:16.215132
8757.0,83341.0,cart,2026-03-24T15:34:16.215137
7932.0,53669.0,wishlist,2026-03-24T15:34:16.215141
6512.0,91533.0,wishlist,2026-03-24T15:34:16.215146
7890.0,30159.0,purchase,2026-03-24T15:34:16.215151
3181.0,26422.0,wishlist,2026-03-24T15:34:16.215156
7465.0,18780.0,view,2026-03-24T15:34:16.215160
6998.0,66285.0,purchase,2026-03-24T15:34:16.215165
7565.0,86441.0,wishlist,2026-03-24T15:34:16.215169
7692.0,42849.0,view,2026-03-24T15:34:16.215174
3385.0,70907.0,view,2026-03-24T15:34:16.215181
,,,2026-03-24T15:34:16.215189
7692.0,86985.0,cart,2026-03-24T15:34:16.215194
9415.0,12239.0,cart,2026-03-24T15:34:16.215198
5524.0,71423.0,wishlist,2026-03-24T15:34:16.215203
5543.0,55942.0,cart,2026-03-24T15:34:16.215208
3585.0,54347.0,wishlist,2026-03-24T15:34:16.215212
9308.0,38068.0,cart,2026-03-24T15:34:16.215218
3739.0,60575.0,cart,2026-03-24T15:34:16.215223
8872.0,90801.0,cart,2026-03-24T15:34:16.215228
7811.0,81508.0,purchase,2026-03-24T15:34:16.215233
5607.0,52400.0,cart,2026-03-24T15:34:16.215238
4818.0,91525.0,purchase,2026-03-24T15:34:16.215245
5256.0,23352.0,view,2026-03-24T15:34:16.215252
4261.0,68944.0,purchase,2026-03-24T15:34:16.215258
8662.0,81787.0,cart,2026-03-24T15:34:16.215264
4668.0,,,2026-03-24T15:34:16.215276
8290.0,26424.0,purchase,2026-03-24T15:34:16.215282
,94560.0,wishlist,2026-03-24T15:34:16.215291
9399.0,24214.0,view,2026-03-24T15:34:16.215298
7937.0,78732.0,,2026-03-24T15:34:16.215307
5738.0,41418.0,cart,2026-03-24T15:34:16.215314
3835.0,78621.0,purchase,2026-03-24T15:34:16.215320
6001.0,56911.0,purchase,2026-03-24T15:34:16.215327
2335.0,64430.0,wishlist,2026-03-24T15:34:16.215333
7912.0,96425.0,view,2026-03-24T15:34:16.215339
8695.0,99631.0,view,2026-03-24T15:34:16.215346
3396.0,34727.0,wishlist,2026-03-24T15:34:16.215353
6882.0,69672.0,purchase,2026-03-24T15:34:16.215361
8099.0,43862.0,purchase,2026-03-24T15:34:16.215369
8814.0,28002.0,purchase,2026-03-24T15:34:16.215374
5726.0,32404.0,purchase,2026-03-24T15:34:16.215379
9732.0,95999.0,view,2026-03-24T15:34:16.215393
5008.0,75848.0,wishlist,2026-03-24T15:34:16.215399
5826.0,32868.0,purchase,2026-03-24T15:34:16.215405
9102.0,86475.0,cart,2026-03-24T15:34:16.215409
6924.0,,,2026-03-24T15:34:16.215417
5870.0,63098.0,wishlist,2026-03-24T15:34:16.215422
6765.0,86612.0,cart,2026-03-24T15:34:16.215427
6417.0,96814.0,wishlist,2026-03-24T15:34:16.215431
1404.0,31692.0,view,2026-03-24T15:34:16.215436
9904.0,82554.0,view,2026-03-24T15:34:16.215442
1699.0,49076.0,purchase,2026-03-24T15:34:16.215447
4460.0,17729.0,purchase,2026-03-24T15:34:16.215453
2083.0,67354.0,wishlist,2026-03-24T15:34:16.215459
1606.0,33631.0,cart,2026-03-24T15:34:16.215465
